asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
recombinant interleukin-7,,,INTERLEUKIN-7,Unknown,PHASE_2,recombinant interleukin-7,myeloproliferative disease | chronic myeloid leukemia | myelodysplastic syndrome | acute myeloid leukemia | coronavirus disease 2019 | lymphopenia,"{""PHASE1/PHASE2"": 1, ""PHASE2"": 1}","{""COMPLETED"": 1, ""TERMINATED"": 1}",2,NCT03941769,NCT04442178,"A Phase I/II Study of Recombinant Human Interleukin-7 to Promote T-Cell Recovery After Haploidentical and Cord Blood Stem Cell Transplantation || A Multicenter, Randomized, Double-blinded Placebo-controlled Study of Recombinant Interleukin-7 (CYT107) for Immune Restoration of Hospitalized Lymphopenic Patients With Coronavirus COVID-19 Infection. US",NCT03941769|NCT04442178,0
taodan granules,,,,,,taodan granules,psoriasis | psoriasis vulgaris | diabetes | insulin resistance,"{""PHASE2"": 1, ""EARLY_PHASE1"": 1}","{""UNKNOWN"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT03942198,NCT06402760,"Oral Chinese Herbal Medicine for Psoriasis Vulgaris With Blood Stasis Syndrome: a Randomised, Double-blind, Doubledummy, Multicentre Clinical Trial || A Cohort Study on Comprehensive Intervention of Diabetes and Psoriasis Comorbidity Prevention and Control Using Traditional Chinese Medicine of Blood-activating and Stasis-dissolving Method",NCT03942198|NCT06402760,2
quadrivalent recombinant seasonal influenza vaccine,,,INFLUENZA VIRUS VACCINE,Vaccine component,APPROVAL,quadrivalent recombinant seasonal influenza vaccine,influenza,"{""PHASE1"": 2}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT03945825,NCT05945485,"A Phase I Study to Assess the Safety, Reactogenicity and Immunogenicity of Two Quadrivalent Seasonal Influenza Vaccines (Fluzone(R) or Flublok(R)) With or Without One of Two Adjuvants (AF03 or Advax-CpG55.2) in Healthy Adults 18-45 Years of Age || A Phase 1, Comparator-Controlled, Dosage-Escalation Study to Evaluate the Safety and Immunogenicity of",NCT03945825|NCT05945485,0
recombinant erythropoiesis stimulating protein,,,,,,recombinant erythropoiesis stimulating protein | recombinant erythropoiesis stimulating protein injection,anemia,"{""PHASE2"": 1, ""PHASE3"": 1}","{""UNKNOWN"": 2}",2,NCT03950687,NCT05211167,"A Multicenter, Randomized, Open Label, Active Comparator Parallel Controlled Phase 2 Clinical Study on Intravenous Administration of rESP Injection for the Treatment of Anemia in Chronic Renal Failure Patients With Hemodialysis. || A Multicenter, Randomized, Parallel-controlled Phase III Trial Comparing the Efficacy and Safety of Recombinant Erythr",NCT03950687|NCT05211167,0
cardiomyopeptidin,,,,,,cardiomyopeptidin,ST-segment elevation myocardial infarction | area of infarct size | ST-elevation myocardial infarction,"{""PHASE4"": 2}","{""UNKNOWN"": 1, ""COMPLETED"": 1}",2,NCT03958422,NCT06155110,"A Randomized, Single-blind, Controlled Clinical Trial of Cardiomyopeptidin Intervention in Patients With Acute ST-segment Elevation Myocardial Infarction Undergoing Direct PCI After Ischemia-reperfusion Injury || Chinese People's Liberation Army General Hospital",NCT03958422|NCT06155110,1
seraprevir,,,,,,seraprevir,hepatitis C virus infection,"{""PHASE3"": 1, ""PHASE2"": 1}","{""UNKNOWN"": 2}",2,NCT04001608,NCT04111367,"A Phase 3, Multicenter, Open-Label, Single-Arm Study to Investigate the Efficacy and Safety of a 12-Week Regimen of Seraprevir in Combination With Sofosbuvir in Patients With Chronic Genotype 1 Hepatitis C Virus Infection. || A Phase IIa, Multicenter, Open-Label Study to Investigate the Efficacy and Safety of Seraprevir in Combination With Sofosbuv",NCT04001608|NCT04111367,0
pegylated recombinant human granulocyte colony stimulating factor,,,,,,pegylated recombinant human granulocyte colony stimulating factor,neutropenia | lymphoma | myeloma | acute leukemia,"{""PHASE4"": 2}","{""COMPLETED"": 1, ""UNKNOWN"": 1}",2,NCT04009941,NCT05409547,"Study on the Efficacy and Safety of 4.5mg Pegylated Recombinant Human Granulocyte Colony Stimulating Factor Per Cycle in Preventing Neutropenia After Intensive Chemotherapy for Breast Cancer || A Multi-center, Open, Randomized, Controlled Clinical Study of Autologous Peripheral Blood Stem Cell Mobilization for Pegylated Recombinant Human Granulocyt",NCT04009941|NCT05409547,0
zinc citrate,,,,,,zinc citrate,cervical dystonia | oral malodor,"{""PHASE2"": 1, ""PHASE3"": 1}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT07140874,NCT07398378,Evaluation of Supplemental Zinc as an Adjunct to Prolong the Duration of Benefit After Botulinum Toxin Injections in Subjects With Cervical Dystonia || Clinical Investigation of Oral Malodor for Max Fresh Toothpaste Containing Zinc Citrate Versus a Commercially Available Regular Fluoride Toothpaste Using the Organoleptic Method: a Three-week Study ,NCT07140874|NCT07398378,1
lepetegravir,,,,,,lepetegravir,human immunodeficiency virus type 1 infection,"{""PHASE2/PHASE3"": 2}","{""ACTIVE_NOT_RECRUITING"": 1, ""TERMINATED"": 1}",2,NCT06544733,NCT06613685,"An Operationally Seamless Phase 2/3, Randomized, Active-Controlled Study Evaluating the Safety and Efficacy of an Oral Weekly Regimen of GS-1720 in Combination With GS-4182 Versus Biktarvy in Virologically Suppressed People With HIV-1 || An Operationally Seamless Phase 2/3, Randomized, Active-Controlled Study Evaluating the Safety and Efficacy of a",NCT06544733|NCT06613685,0
recombinant oncolytic adenovirus,,,,,,recombinant oncolytic adenovirus,endometrial adenocarcinoma | endometrial atypical hyperplasia | cervical cancer | non-muscle-invasive bladder cancer | bladder cancer,"{""PHASE1"": 2}","{""RECRUITING"": 2}",2,NCT06552598,NCT07359235,"Phase I/II Clinical Study to Evaluate the Safety, Tolerability, and Preliminary Efficacy of Local Administration of Recombinant Oncolytic Adenovirus Injection (KD01) in Patients With Gynecologic Malignancies || A Clinical Study Evaluating the Safety, Tolerability, and Preliminary Efficacy of Recombinant Oncolytic Adenovirus Injection (KD01) Via Int",NCT06552598|NCT07359235,0
erigeron breviscapus,,,,,,erigeron breviscapus | Erigeron breviscapus,ischemic stroke | acute ischemic stroke,"{""PHASE4"": 1, ""PHASE2/PHASE3"": 1}","{""COMPLETED"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT00351806,NCT07591883,AISTCM-The Pathological Pattern Differentiation and Outcome Measurement of Acute Ischemic Stroke Treated With Traditional Chinese Medicine || Spatiotemporal Evolution of Traditional Chinese Medicine Mechanisms in Acute Ischemic Stroke Treated With Dengzhan Xixin and Dengzhan Shengmai,NCT00351806|NCT07591883,2
triprolizumab,,,,,,triprolizumab,adrenocortical carcinoma | oral squamous cell carcinoma,"{""PHASE2"": 1, ""EARLY_PHASE1"": 1}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT06587802,NCT07028918,Phase II Study of PD-1 Antibody Combined With Radiotherapy in Recurrent or Metastatic Adrenal Cortical Carcinoma || Phase II Trial of Neoadjuvant Chemoimmunotherapy With Low-Dose Radiotherapy in Locally Advanced Oral Squamous Cell Carcinoma: A Prospective Single-Arm Study,NCT06587802|NCT07028918,0
procizumab,,,,,,procizumab,cardiogenic shock,"{""PHASE1"": 1, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1, ""RECRUITING"": 1}",2,NCT06331884,NCT06832722,"Phase 1 Study on the Safety, Tolerability and Pharmacokinetics/-Dynamics of Escalating Single Intravenous Doses of AK1967 (Procizumab) in Healthy Male Volunteers || Multi-center, Randomized, Placebo-controlled, Double-blind Phase 1b/2a Trial to Investigate Safety, Tolerability, Pharmacokinetics, and Exploratory Efficacy of Invobenitug Also Knows as",NCT06331884|NCT06832722,0
cardonilimab,,,,,,cardonilimab,hepatocellular carcinoma | malignant melanoma | renal cell carcinoma,"{""PHASE1"": 1, ""PHASE2"": 1}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT06363006,NCT06670300,"Evaluation of the Efficacy and Safety of Cardonilimab Injection Combined With TKI as Second-line Treatment for Advanced Hepatocellular Carcinoma: A Single-arm, Open-label, Multicenter Real-world Clinical Study || Clinical Observation on the Safety and Efficacy of Cardonilmab in the Treatment of Second-line and Above Advanced Melanoma and Advanced R",NCT06363006|NCT06670300,0
zunsemetinib,,,ZUNSEMETINIB,Small molecule,PHASE_2,zunsemetinib,breast cancer | pancreatic ductal adenocarcinoma,"{""PHASE1/PHASE2"": 1, ""PHASE1"": 1}","{""RECRUITING"": 2}",2,NCT06374459,NCT06648434,A Phase Ib/II Trial of Zunsemetinib in Combination With Capecitabine in Patients With Hormone Receptor-Positive and HER2-Negative Metastatic Breast Cancer With Bone Metastasis || Phase I Trial of MK2 Inhibitor in Combination With mFOLFIRINOX for Untreated Metastatic Pancreatic Ductal Adenocarcinoma,NCT06374459|NCT06648434,0
cardenilimab,,,,,,cardenilimab,esophageal squamous cell carcinoma | clear cell renal cell carcinoma,"{""PHASE2"": 2}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT06165380,NCT06574412,"A Prospective, Multicenter, Phase II Study on the Efficacy and Safety of Cardenilimab Combined With Chemotherapy in the Conversion Therapy of Locally Advanced Esophageal Squamous Cell Carcinoma. || The Efficacy and Safety of Cardonilizumab Combined With Lenvastinib in Perioperative Treatment of Resectable Renal Clear Cell Carcinoma-A Single-arm, Si",NCT06165380|NCT06574412,0
sotevtamab,,,SOTEVTAMAB,Antibody,PHASE_2,sotevtamab,colorectal cancer | pancreatic ductal adenocarcinoma,"{""PHASE2"": 1, ""PHASE1"": 1}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT06225843,NCT07488884,"A Proof-of-Concept Phase II Trial to Evaluate the EMT Inhibitor Sotevtamab Combined With FOLFOX Administered as Neoadjuvant Treatment Prior to Resection of Colorectal Cancer Liver Metastasis || Open-Label, Phase 1 Clinical Trial of Neoadjuvant Nogapendekin Alfa Inbakicept, Sotevtamab, and Zabadinostat in Combination With Gemcitabine and Nab-Paclita",NCT06225843|NCT07488884,0
teraplizumab,,,,,,teraplizumab,non-small cell lung cancer | breast cancer,"{""NA"": 1, ""PHASE2"": 1}","{""TERMINATED"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT06235242,NCT06733233,"A Single-arm Clinical Study of Autologous Tumor-Infiltrating Lymphocyte (GT201 Injection ) in Combination With Teraplizumab Injection for Treatment of Patients With Non-small Cell Lung Cancer || A Multicenter, Prospective Phase II Single-arm Study Evaluating the Efficacy and Safety of Neoadjuvant Treatment with T-DXd in Combination with an Immune C",NCT06235242|NCT06733233,1
pyrrotinib,,,,,,pyrrotinib,breast cancer,"{""NA"": 1, ""PHASE4"": 1}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT06235931,NCT06868017,"Prospective, Single-arm, Single-center Clinical Study of Darcilil Combined With AI Combined With Pyrrotinib in the Treatment of Elderly Advanced Triple-positive Breast Cancer. || Randomized Controlled Clinical Study of Efficacy and Safety of Initumab Combined with Pyrrotinib and Chemotherapeutic Agents in Neoadjuvant Therapy for HER2-positive Breas",NCT06235931|NCT06868017,0
nezulcitinib,,,NEZULCITINIB,Small molecule,PHASE_2,nezulcitinib,COVID-19 | acute lung injury,"{""PHASE2"": 1, ""PHASE1"": 1}","{""COMPLETED"": 2}",2,NCT04402866,NCT05091723,"A Phase 2, Randomized, Double-Blind, Placebo-Controlled, Parallel-group, Multi-center Study of an Inhaled Pan-Janus Kinase Inhibitor, TD-0903, to Treat Symptomatic Acute Lung Injury Associated With COVID-19 || Phase 1, Open-label Study to Assess the Pharmacokinetics and Safety of Inhaled Nezulcitinib (TD-0903) Administered in the Setting of Supplem",NCT04402866|NCT05091723,0
recombinant human alkaline phosphatase,,,ILOFOTASE ALFA,Enzyme,PHASE_3,recombinant human alkaline phosphatase,acute kidney injury | mortality,"{""PHASE3"": 1, ""PHASE1"": 1}","{""TERMINATED"": 1, ""COMPLETED"": 1}",2,NCT04411472,NCT04923282,"A DB, Placebo-Controlled, Two-Arm Parallel-Group, Phase 3 RCT to Investigate the Efficacy and Safety of Recombinant Human Alkaline Phosphatase for Treatment of Patients With SA-AKI || A Double Blind, Randomized, Single Center, Single and Multiple Dose, Pharmacokinetic, Safety and Tolerability Study of Recombinant Human Alkaline Phosphatase (recAP) ",NCT04411472|NCT04923282,0
iodinated contrast agents,,,,,,iodinated contrast agents,hypothyroidism | thyroid dysfunction,"{""NA"": 2}","{""COMPLETED"": 1, ""UNKNOWN"": 1}",2,NCT02766283,NCT05786846,Observational Study on Hypothyroidism in Young Children Following Iodine Contrast Exposure || Serum Thyroid Function After Iodinated Contrast Administration in Chinese Euthyroid Adults: a Prospective Observational Study.,NCT02766283|NCT05786846,1
rusfertide,,,RUSFERTIDE,Protein,PHASE_3,rusfertide,polycythemia vera,"{""PHASE3"": 2}","{""ACTIVE_NOT_RECRUITING"": 2}",2,NCT05210790,NCT06033586,A Phase 3 Study of the Hepcidin Mimetic Rusfertide (PTG-300) in Patients With Polycythemia Vera || An Extension Study to Evaluate the Long-term Safety of Rusfertide (PTG-300) in Subjects With Polycythemia Vera (THRIVE),NCT05210790|NCT06033586,0
gentulizumab,,,GENTULIZUMAB,Antibody,PHASE_1,gentulizumab,solid malignancies | non-Hodgkin lymphoma | myelodysplastic syndrome | acute myelogenous leukemia,"{""PHASE1"": 2}","{""TERMINATED"": 2}",2,NCT05221385,NCT05263271,"A Phase Ia, Open-label, Dose Escalation Study of Safety, Tolerability, Pharmacokinetics of Gentulizumab, an Anti-CD47 Monoclonal Antibody, in Patients With Advanced Solid Malignancies and Non-Hodgkin Lymphoma (NHL) || A Phase Ia, Open-label, Dose Escalation Study of Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of Gentulizumab in",NCT05221385|NCT05263271,0
recombinant sars-cov-2 trimeric s-protein subunit vaccine,,,,,,recombinant SARS-CoV-2 trimeric S-protein subunit vaccine,coronavirus disease 2019 | COVID-19,"{""PHASE1"": 1, ""PHASE3"": 1}","{""COMPLETED"": 1, ""WITHDRAWN"": 1}",2,NCT05228314,NCT06567457,"A Phase 1, Observer-blind, Randomized, Controlled, Dose-finding Study to Evaluate the Safety and Immunogenicity of Clover Adjuvanted Recombinant SARS-CoV-2 Trimeric S-protein Subunit Vaccine (SCB-2020S) in Adults 18 to 75 Years of Age || Phase 3, Multi-center, Observer-blind, Randomized, Controlled Study to Evaluate the Immunogenicity and Safety of",NCT05228314|NCT06567457,0
eneboparatide,,,ENEBOPARATIDE,Protein,PHASE_3,eneboparatide,hypoparathyroidism,"{""PHASE1/PHASE2"": 1, ""PHASE3"": 1}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT05239221,NCT05778071,"A Single and Multiple Ascending Dose Study to Investigate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of AZP-3601, a Synthetic Parathyroid Hormone Analog, in Healthy Subjects and in Subjects With Hypoparathyroidism || A Phase 3 Multicenter, Randomized, Placebo-controlled, Double-blind Study to Evaluate the Efficacy and Safety o",NCT05239221|NCT05778071,0
ivaltinostat,,,CG-200745,Small molecule,PHASE_1_2,ivaltinostat,pancreatic adenocarcinoma,"{""PHASE1/PHASE2"": 1, ""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1, ""UNKNOWN"": 1}",2,NCT05249101,NCT05716919,"A Phase 1b/2, Dose-escalation, Randomized, Multicenter Study of Maintenance Ivaltinostat Plus Capecitabine or Capecitabine in Patients With Metastatic Pancreatic Adenocarcinoma Whose Disease Has Not Progressed on FOLFIRINOX || A Phase I, Double Blind, Randomized, Placebo-controlled, Multiple Ascending Dose Study to Evaluate the Pharmacokinetics, Ph",NCT05249101|NCT05716919,0
silevertinib,,,,,,silevertinib,glioblastoma | non-small cell lung cancer,"{""PHASE1/PHASE2"": 1, ""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 1}",2,NCT05256290,NCT07326566,"A Phase 1/2 Study to Assess BDTX-1535, an Oral EGFR Inhibitor, in Patients With Glioblastoma or Non-Small Cell Lung Cancer || A Phase 2 Randomized, Multicenter Study to Evaluate the Efficacy and Safety of Silevertinib, an Oral EGFR Inhibitor, in Combination With Temozolomide in Patients With Newly Diagnosed Glioblastoma With Unmethylated MGMT Promo",NCT05256290|NCT07326566,0
tongmai yangxin pill,,,,,,tongmai yangxin pill | Tongmai Yangxin Pill,coronary heart disease | premature ventricular complex,"{""NA"": 1, ""PHASE4"": 1}","{""UNKNOWN"": 1, ""COMPLETED"": 1}",2,NCT02526381,NCT05008250,"Study on the Relation Between Syndrome and Disease of Turbid Phlegm and Blood Stasis for Coronary Heart Disease and Its Biological Basis || Efficacy and Safety of Metoprolol Tartrate Tablets Combined With Chinese Traditional Medicine on Premature Ventricular Complex: a Multicenter, Randomized, Double-blind, Parallel Controlled Clinical Study.",NCT02526381|NCT05008250,1
tong-xie-yao-fang,,,,,,Tong-Xie-Yao-Fang | tong-xie-yao-fang,irritable bowel syndrome,"{""PHASE2/PHASE3"": 1, ""PHASE1"": 1}","{""COMPLETED"": 1, ""RECRUITING"": 1}",2,NCT02538692,NCT06737666,Traditional Chinese Medicine Tong-Xie-Yao-Fang Granules for Diarrhea-predominant Irritable Bowel Syndrome: a Randomized Placebo-controlled Trial and a Mechanistic Study || Effects of Tong-Xie-Yao-Fang in Regulating Treg/Th17 Imbalance of Diarrhea-predominant Irritable Bowel Syndrome by Trp-Kyn-AhR Pathway,NCT02538692|NCT06737666,1
ribaxamase,,,RIBAXAMASE,Enzyme,PHASE_2,ribaxamase,Clostridium difficile infection | fever,"{""PHASE2"": 1, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT02563106,NCT04692181,"A Double-Blind, Placebo-Controlled, Multicenter Study of SYN-004 Compared to Placebo for the Prevention of C.Diff in Patients With a Diagnosis of a Lower Respiratory Tract Infection || Phase 1b/2a Evaluation of the Safety and Tolerability of SYN-004 in Adult Allogeneic Hematopoietic Cell Transplantation (Allo-HCT) Recipients",NCT02563106|NCT04692181,0
sotigalimab,,,SOTIGALIMAB,Antibody,PHASE_2,sotigalimab,pancreatic ductal adenocarcinoma | colorectal adenocarcinoma | melanoma,"{""PHASE1"": 1, ""PHASE2"": 1}","{""RECRUITING"": 1, ""TERMINATED"": 1}",2,NCT02600949,NCT04337931,"Pilot Study of the Feasibility and Safety of a Personalized Peptide Vaccine in Patients With Advanced Pancreatic Ductal Adenocarcinoma or Colorectal Adenocarcinoma || A Phase II Multicenter, Open-label Study to Evaluate the Safety and Efficacy of the CD40 Agonistic Antibody Sotigalimab (APX005M) With or Without Stereotactic Body Radiation Therapy i",NCT02600949|NCT04337931,0
ligufalimab,,,,,,ligufalimab,biliary tract cancers | hepatocellular carcinoma | squamous cell carcinoma of the head and neck,"{""PHASE2"": 1, ""PHASE3"": 1}","{""RECRUITING"": 2}",2,NCT06789848,NCT07264075,"Phase II Basket Trial of Ligufalimab (AK117) and Cadonilimab (AK104) in Advanced Hepatobiliary Cancers || A Randomized, Open-label, Multicenter, Phase 3 Trial of Ivonescimab Alone or With Ligufalimab Versus Pembrolizumab in First-line Recurrent and/or Metastatic Head and Neck Squamous Cell Carcinoma (HNSCC)",NCT06789848|NCT07264075,0
pumecitinib,,,PUMECITINIB,Small molecule,PHASE_3,pumecitinib,seasonal allergic rhinitis,"{""PHASE2"": 1, ""PHASE3"": 1}","{""ACTIVE_NOT_RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT06837233,NCT07146126,"A Multicenter, Randomized, Double-blind, Placebo-controlled Phase IIb/III Study to Assess the Efficacy and Safety of PG-011 Nasal Spray in Adults With Moderate to Severe Seasonal Allergic Rhinitis || A Multicenter, Randomized, Double-blind, Placebo-controlled Phase IIb/III Study to Assess the Efficacy and Safety of PG-011 Nasal Spray in Adults With",NCT06837233|NCT07146126,0
bionetide,,,,,,bionetide,Rett syndrome,"{""PHASE3"": 1, ""PHASE2/PHASE3"": 1}","{""RECRUITING"": 1, ""COMPLETED"": 1}",2,NCT06840496,NCT06849973,"A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Phase 3 Study of Bionetide for the Treatment of Girls and Women With Rett Syndrome || A Randomized, Double-Blind, Placebo-Controlled, Phase 2/ Phase 3 Study of NA-921 (Bionetide) for the Treatment of Girls and Women with Rett Syndrome",NCT06840496|NCT06849973,0
ivosimab,,,,,,ivosimab,colorectal cancer liver metastases | non-small cell lung cancer,"{""PHASE2"": 1, ""PHASE1/PHASE2"": 1}","{""NOT_YET_RECRUITING"": 2}",2,NCT06972498,NCT07590531,"A Prospective, Single-Arm, Multicenter Clinical Study on the Efficacy and Safety of Ivosimab Combined With Chemotherapy as Neoadjuvant Therapy in Patients With Resectable pMMR/MSS Colorectal Cancer Liver Metastases || An Open-label, Multicenter Phase Ib/II Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Efficacy of AMT116 in Combin",NCT06972498|NCT07590531,0
ebronucimab,,,,,,ebronucimab,,"{""PHASE1"": 2}","{""NOT_YET_RECRUITING"": 2}",2,NCT06641388,NCT07043283,A Phase I Study Evaluating the Single Subcutaneous Injection of Ebronucimab With Different Production Processes in Chinese Healthy Male Subjects || A Phase I Study Evaluating the Single Subcutaneous Injection of Ebronucimab With Different Production Processes in Healthy Male Chinese Subjects,NCT06641388|NCT07043283,2
