asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
nituzumab,,,,,,nituzumab,nasopharyngeal carcinoma | cervical cancer | squamous cell cervical carcinoma,"{""PHASE2"": 3}","{""RECRUITING"": 2, ""ACTIVE_NOT_RECRUITING"": 1}",3,NCT05508347,NCT06455072,"Sichuan Cancer Hospital and Institute, Sichuan Cancer Center, School of Medicine, University of Electronic Science and Technology of China || A Single-Arm Phase II Clinical Study of Irinotecan Liposomes in Combination With Nituzumab for the Treatment of Recurrent/Metastatic Nasopharyngeal Carcinoma After Failure of First-Line or Higher Immunotherap",NCT05508347|NCT06414577|NCT06455072,1
recombinant human tnk tissue-type plasminogen activator,,,TENECTEPLASE,Enzyme,APPROVAL,recombinant human TNK tissue-type plasminogen activator,acute ischemic stroke | ST-segment elevation myocardial infarction | ischemic stroke,"{""NA"": 2, ""PHASE4"": 1}","{""COMPLETED"": 1, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",3,NCT04588337,NCT07519889,"INtravenous TNK for Acute isChemicsTroke in China (INTACT-China): a Prospective, Multi-center, Registry Study || Effects of Intracoronary Recombinant Human TNK Tissue-type Plasminogen Activator Versus Tirofiban on Myocardial Perfusion and Clinical Prognosis in Patients With ST-segment Elevation Myocardial Infarction and High Thrombus Burden: a Mult",NCT04588337|NCT06769256|NCT07519889,1
belvarafenib,,,BELVARAFENIB,Small molecule,PHASE_2,belvarafenib,central nervous system tumours | melanoma | extracranial solid tumours,"{""PHASE2"": 2, ""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 2, ""RECRUITING"": 1}",3,NCT04589845,NCT07449754,"Tumor-agnostic Precision Immuno-oncology and Somatic Targeting Rational for You (TAPISTRY) Phase II Platform Trial || A Phase Ib, Open-Label, Multicenter Study to Evaluate the Safety, Pharmacokinetics, and Activity of Belvarafenib as a Single Agent and in Combination With Either Cobimetinib or Cobimetinib Plus Nivolumab in Patients With NRAS-Mutant",NCT04589845|NCT04835805|NCT07449754,0
lipovirtide,,,,,,lipovirtide,human immunodeficiency virus infection,"{""PHASE1"": 2, ""PHASE2"": 1}","{""COMPLETED"": 3}",3,NCT04592315,NCT06061536,"A Study to Assess the Safety, Tolerability and Pharmacokinetics of Lipovirtide in HIV-infected Patients Without Prior Antiviral Therapy || A Clinical Study to Evaluate the Safety, Pharmacokinetics and Efficacy of Multiple Dosing of Lipovirtide for Injection in HIV-infected Patients Who Have Not Received Antiretroviral Therapy || A Randomized, Contr",NCT04592315|NCT05349968|NCT06061536,0
exebacase,,,EXEBACASE,Enzyme,PHASE_3,exebacase,staphylococcus aureus bloodstream infection | endocarditis | infective endocarditis | methicillin-resistant Staphylococcus aureus bloodstream infection,"{""PHASE2"": 1, ""PHASE3"": 1, ""NA"": 1}","{""COMPLETED"": 1, ""TERMINATED"": 1, ""NO_LONGER_AVAILABLE"": 1}",3,NCT03163446,NCT04597242,"A Multicenter, Double-Blind, Randomized, Comparative Study of the Safety, Tolerability, Efficacy, and Pharmacokinetics of CF-301 vs. Placebo in Addition to Standard-of-Care Antibacterial Therapy for the Treatment of Adult Patients With Staphylococcus Aureus Bloodstream Infections (Bacteremia) Including Endocarditis || A Randomized, Double-Blind, Pl",NCT03163446|NCT04160468|NCT04597242,0
neoantigen reactive t cells,,,,,,neoantigen reactive T cells | neoantigen reactive t cells,solid tumor | hepatocellular carcinoma | gastric cancer,"{""PHASE1/PHASE2"": 2, ""EARLY_PHASE1"": 1}","{""UNKNOWN"": 2, ""NOT_YET_RECRUITING"": 1}",3,NCT03171220,NCT06432075,Single Center Single Arm Clinical Prospective Study of Neoantigen Reactive T Cells (NRTs) Combined With Programmed Cell Death-1（PD-1） Inhibitor in the Treatment of Chinese Patients With Advanced Refractory Solid Tumors || Phase IB/II Study of Personalized New Antigen Reactive Immune Cells (NRT) Combined With Radiotherapy for Advanced Hepatocellular,NCT03171220|NCT03199807|NCT06432075,2
silica,,,,,,silica,gingival health | extrinsic tooth stain | silicosis,"{""PHASE1"": 1, ""NA"": 1, ""EARLY_PHASE1"": 1}","{""WITHDRAWN"": 1, ""COMPLETED"": 1, ""UNKNOWN"": 1}",3,NCT01079910,NCT06011785,"Clinical Efficacy of an Experimental Toothpaste || Efficacy of a Commercial Dentifrice Containing 10% High Cleaning Silica Base, 0.5% Sodium Phytate and 0.5% Sodium Pyrophosphate on Tooth Whitening: A 8-week Clinical Study in Adults in China || Using Silica 12CH to Mitigate the Effects and Symptoms of Silicosis in Brazil",NCT01079910|NCT04238429|NCT06011785,1
human tetanus immunoglobulin,,,,,,human tetanus immunoglobulin,tetanus,"{""PHASE2"": 1, ""PHASE3"": 1, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 3}",3,NCT05625477,NCT06302374,"A Multicenter, Randomized, Double-Blind, Parallel-Controlled, Dose-Finding Phase II Study to Compare the Anti-tetanus Neutralizing Antibody Titers and Safety of TNM002 Injection With Human Tetanus Immunoglobulin or Placebo Following a Single Intramuscular Injection in Chinese Adult Volunteers || A Multicenter, Randomized, Double-Blind, Parallel-Gro",NCT05625477|NCT05664750|NCT06302374,1
poly (adp-ribose) polymerase inhibitor,,,,,,poly (ADP-ribose) polymerase inhibitor,gastrointestinal cancer | ovarian cancer | non-small cell lung cancer | lung squamous cell carcinoma,"{""NA"": 2, ""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1, ""UNKNOWN"": 2}",3,NCT04584008,NCT05392686,A Real-world Study to Explore and Evaluate Individualized Targeted Agents for Patients of Digestive Cancers Based on Molecular Characteristics After Standard Therapy Failure in China || Homologous Recombination Deficiency Associated With Response to Poly (ADP-ribose) Polymerase Inhibitors in Ovarian Cancer Patients: the First Real-word Evidence Fro,NCT04584008|NCT05044091|NCT05392686,2
beta-hydroxy-beta-methylbutyrate,,,.BETA.-HYDROXYISOVALERIC ACID,Small molecule,PHASE_2,beta-hydroxy-beta-methylbutyrate,loss of muscular functionality | loss of muscular strength | gastric cancer | pre-frailty,"{""PHASE1"": 1, ""PHASE2"": 2}","{""COMPLETED"": 2, ""RECRUITING"": 1}",3,NCT00874575,NCT07597850,"A Double Blind Study on the Efficacy of a Combination of Beta-hydroxy-beta-methylbutyrate and Vitamin D on Muscular Strength and Functionality in Older Adults. || The Effect of Personalised Pharmaconutrition Therapy on Myosteatosis, Sarcopenia and Prognosis in Patients With Gastric Cancer || Effects of Traditional Chinese Medicine (TCM) Formula vs.",NCT00874575|NCT07466758|NCT07597850,1
sudapyridine,,,SUDAPYRIDINE,Small molecule,PHASE_3,sudapyridine,pulmonary tuberculosis,"{""PHASE3"": 1, ""PHASE1"": 2}","{""RECRUITING"": 1, ""COMPLETED"": 1, ""NOT_YET_RECRUITING"": 1}",3,NCT05824871,NCT06701136,"A Multicenter, Randomized, Double-Blind, Active-Controlled Phase III Clinical Study to Evaluate the Efficacy and Safety of Oral Sudapyridine (WX-081) Tablets in Patients With Rifampicin-Resistant Pulmonary Tuberculosis || A Single-center, Randomized, Double-blind, Placebo-controlled, Dose-ascending Phase I Trial to Evaluate the Safety, Tolerability",NCT05824871|NCT06117514|NCT06701136,2
wuling powder,,,,,,Wuling Powder | Wuling powder | wuling powder,hypersalivation | depressive symptoms | metabolic syndrome,"{""PHASE2"": 1, ""PHASE4"": 2}","{""UNKNOWN"": 3}",3,NCT01045720,NCT04812236,"The Treatment Effect of 2 Traditional Chinese Medicines[Suo Quan Wan]and [Wu Lin San] in Clozapine-induced Hypersalivation in Schizophrenia Patient. || Wuling Powder for the Treatment and Underlying Mechanism of Depressive Symptoms in Patients With Parkinson's Disease: a Randomised, Double-blind, Placebo-controlled Trial. || A Randomized, Partially",NCT01045720|NCT03195231|NCT04812236,1
recombinant human luteinizing hormone,,,LUTROPIN ALFA,Protein,APPROVAL,recombinant human luteinizing hormone,infertility | hypogonadotropic hypogonadism | infertility due to poor ovarian response | hypo-responders | suboptimal ovarian response,"{""PHASE3"": 2, ""PHASE4"": 1}","{""TERMINATED"": 1, ""COMPLETED"": 1, ""RECRUITING"": 1}",3,NCT01071200,NCT04719000,"A Phase III, Multicentric, Randomized, Open, Comparative Study to Evaluate if the Addition of Recombinant Human Luteinising Hormone [r-hLH (Luveris®)] to Follicle Stimulating Hormone (FSH) From Day 8 of Ovarian Stimulation is Able to Decrease Total FSH Dose and to Improve Cycle Outcome in Infertile Women Undergoing Assisted Reproduction Technology ",NCT01071200|NCT01084265|NCT04719000,1
ai,,,EXEMESTANE,Small molecule,APPROVAL,ai | AI,breast cancer,"{""PHASE2"": 8, ""NA"": 4}","{""UNKNOWN"": 8, ""NOT_YET_RECRUITING"": 4}",3,NCT04355858,NCT06711094,Precision Treatment of Luminal Advanced Breast Cancer Based on Molecular Subtyping || Precision Treatment of Luminal Advanced Breast Cancer Based on Molecular Subtyping || Precision Treatment of Luminal Advanced Breast Cancer Based on Molecular Subtyping,NCT04355858|NCT04858997|NCT06711094,4
envolizumab,,,,,,envolizumab,bile duct cancer | hepatocellular carcinoma | head and neck squamous cell carcinoma,"{""PHASE2"": 3}","{""UNKNOWN"": 1, ""NOT_YET_RECRUITING"": 1, ""RECRUITING"": 1}",3,NCT05911425,NCT06876844,"Envolizumab in Combination With Sovalteinib for the Treatment of Treated Bile Duct Cancer in an Open, Single-arm, Phase II Clinical Study || FOLFOX-Hepatic Arterial Infusion Chemotherapy (HAIC) Combined With Lenvatinib and Envolizumab in Potentially Resectable Hepatocellular Carcinoma:A Single-arm, Open-label, Single Center, Phase II Trial || Phase",NCT05911425|NCT06143579|NCT06876844,0
zoster vaccine recombinant adjuvanted,,,VARICELLA ZOSTER VIRUS ENVELOPE GLYCOPROTEIN E,Vaccine component,APPROVAL,zoster vaccine recombinant adjuvanted,herpes zoster | covid-19 | pneumonia | flu,"{""EARLY_PHASE1"": 1, ""PHASE4"": 2}","{""COMPLETED"": 2, ""WITHDRAWN"": 1}",3,NCT04523246,NCT06224270,"Training the Innate Immune System Against SARS-COV-2 (COVID-19) Using the Shingrix Vaccine in Nursing Home Residents: A Randomized, Doubled-Blinded, Comparative Group Observational Study || Safety of Simultaneous Vaccination With Zoster Vaccine Recombinant (RZV) and Quadrivalent Adjuvanted Inactivated Influenza Vaccine (aIIV4) || Immunogenicity and",NCT04523246|NCT05007041|NCT06224270,0
degludec insulin,,,,,,degludec insulin,dysglycemia | type 2 diabetes mellitus,"{""NA"": 1, ""PHASE4"": 1, ""PHASE1"": 1}","{""COMPLETED"": 1, ""ENROLLING_BY_INVITATION"": 1, ""RECRUITING"": 1}",3,NCT06056167,NCT07376200,The Efficacy and Safety of Degludec Insulin Use for Glycemic Control in Critically Ill Patients: A Prospective Interventional Study (Protocol) || Clinical Study Comparing Time to Glucose Attainment in Patients With Type 2 Diabetes Mellitus Treated With Degu Insulin Liraglutide Injection Versus Premixed Insulin || An I-phase Clinical Trial Evaluatin,NCT06056167|NCT06925334|NCT07376200,1
henagliflozin proline,,,,,,henagliflozin proline,chronic kidney disease | type 2 diabetes mellitus,"{""PHASE1"": 1, ""PHASE2"": 1, ""PHASE4"": 1}","{""COMPLETED"": 2, ""RECRUITING"": 1}",3,NCT06083116,NCT06888050,"Evaluation of Drug-drug Interaction Between Henagliflozin Proline and Hydrochlorothiazide in Healthy Chinese Volunteers || A Phase II Clinical Study of Efficacy and Safety of HRS-1780 Tablets and Henagliflozin Proline Tablets in the Treatment of Patients With Chronic Kidney Disease (Multicenter, Randomized, Double-blind, Placebo-controlled, Paralle",NCT06083116|NCT06221059|NCT06888050,1
carrellizumab,,,,,,carrellizumab,cutaneous squamous cell carcinoma | esophageal squamous cell carcinoma | nasopharyngeal carcinoma,"{""NA"": 1, ""PHASE1/PHASE2"": 1, ""PHASE2"": 1}","{""UNKNOWN"": 2, ""NOT_YET_RECRUITING"": 1}",3,NCT05886140,NCT06611826,"Carrellizumab Combined With Albumin-binding Paclitaxel in the Treatment of Locally Late Stage or Relapsed Metastatic Cutaneous Squamous Cell Carcinoma: a Single-arm, Open, Multicenter, Prospective Clinical Study || DV Combined With PD-1 and Platinum-based First-line Treatment in Patients With Locally Advanced or Metastatic HER2 IHC2+/3+ Esophageal ",NCT05886140|NCT06055153|NCT06611826,0
ularitide,,,ULARITIDE,Protein,PHASE_3,ularitide,acute decompensated heart failure | refractory ascites | cirrhosis,"{""PHASE1"": 1, ""PHASE3"": 1, ""PHASE2"": 1}","{""WITHDRAWN"": 1, ""COMPLETED"": 1, ""TERMINATED"": 1}",3,NCT00487799,NCT04311489,"A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Dose Escalation Study of Ularitide in the Treatment of Subjects With Acute Decompensated Heart Failure || Phase III, Multicenter, Randomized, Double-Blind, Placebo-Controlled Trial to Evaluate the Efficacy and Safety of Ularitide (Urodilatin) Intravenous Infusion in Patients Suffering From Ac",NCT00487799|NCT01661634|NCT04311489,0
dengzhan shengmai,,,,,,Dengzhan Shengmai capsule | dengzhan shengmai | Dengzhan Shengmai,peripheral arterial events | cardiovascular events | stroke | ischemic stroke | acute ischemic stroke,"{""NA"": 1, ""PHASE4"": 1, ""PHASE2/PHASE3"": 1}","{""UNKNOWN"": 1, ""COMPLETED"": 1, ""NOT_YET_RECRUITING"": 1}",3,NCT00547950,NCT07591883,A Model Study on the Comprehensive Treating Protocol of Secondary Prevention and Effect Evaluation of Ischemic Stroke With Traditional Chinese Medicine || Model Study on the Comprehensive Treating Protocol and Effect Evaluation of Ischemic Stroke With Traditional Chinese Medicine || Spatiotemporal Evolution of Traditional Chinese Medicine Mechanism,NCT00547950|NCT00548223|NCT07591883,3
moisturizing lotion,,,,,,moisturizing lotion,acne vulgaris | skin irritation | facial photodamage | midface volume loss,"{""NA"": 2, ""PHASE4"": 1}","{""COMPLETED"": 3}",3,NCT00558831,NCT05963204,"A Split-face, Paired-comparison Pilot Study to Evaluate the Safety and Efficacy of Topical Benzoyl Peroxide 2.5% Cream Alone Versus Benzoyl Peroxide 2.5% Cream Plus Moisturizing Lotion for Mild to Moderate Acne Vulgaris || Adjunctive Usage of a Moisturizing Lotion (Cetaphil® Moisturizing Lotion) to Limit the Skin Irritation Linked to the Set-up of ",NCT00558831|NCT00971282|NCT05963204,1
etigilimab,,,ETIGILIMAB,Antibody,PHASE_2,etigilimab,solid tumors | tumor mutation burden high | gastroesophageal carcinoma | gastric carcinoma | endometrial carcinoma | cervical carcinoma,"{""PHASE1"": 1, ""PHASE1/PHASE2"": 1, ""PHASE2"": 1}","{""TERMINATED"": 1, ""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",3,NCT03119428,NCT05715216,"A Phase 1a/b Open-Label, Dose-Escalation Study of the Safety and Pharmacokinetics of OMP-313M32 Administered as a Single Agent or in Combination With Nivolumab to Subjects With Locally Advanced or Metastatic Solid Tumors || A Phase 1b/2 Open-Label Study of the Efficacy and Safety of Etigilimab (MPH313) Administered in Combination With Nivolumab to ",NCT03119428|NCT04761198|NCT05715216,0
ziresovir,,,ZIRESOVIR,Small molecule,PHASE_3,ziresovir,respiratory syncytial virus infection,"{""PHASE3"": 1, ""PHASE1"": 2}","{""COMPLETED"": 2, ""NOT_YET_RECRUITING"": 1}",3,NCT04231968,NCT06591845,"A Randomized, Double-blind, Placebo-controlled, 2-part Study of Orally Administered AK0529 to Evaluate the Efficacy, Safety, Tolerability, Pharmacokinetics and Antiviral Effect of Multiple Doses in Hospitalized Infants With Respiratory Syncytial Virus Infection || A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Sequential Parallel Group, S",NCT04231968|NCT04788017|NCT06591845,0
gerilimzumab,,,,,,gerilimzumab,rheumatoid arthritis,"{""PHASE2"": 1, ""PHASE1"": 2}","{""WITHDRAWN"": 1, ""UNKNOWN"": 2}",3,NCT02795299,NCT04179513,"Phase 2, Rand, Placebo-Controlled, Double-Blind, Dose Ranging Study to Evaluating Safety/Efficacy of Gerilimzumab in Patients With Moderately to Severely Active Rheumatoid Arthritis Inadequately Treated With Methotrexate or TNFα Antagonist || A Randomized, Double-blind, Placebo-controlled, Single Dose, Dose-escalated Phase Ⅰ Clinical Study to Evalu",NCT02795299|NCT04178070|NCT04179513,0
pegylated recombinant human granulocyte stimulating factor,,,,,,pegylated recombinant human granulocyte stimulating factor,neutropenia | esophageal squamous cell carcinoma,"{""PHASE4"": 1, ""NA"": 1, ""PHASE3"": 1}","{""COMPLETED"": 1, ""UNKNOWN"": 1, ""RECRUITING"": 1}",3,NCT02953730,NCT06563869,"The Study on the Pharmacokinetics of Pegylated Recombinant Human Granulocyte Stimulating Factor（PEG-rhG-CSF） in Children and Adolescents || A Single-center, Open-label, Controlled Clinical Study to Evaluate the Efficacy and Safety of Jinyouli®(PEG-rhG-CSF) for the Recovery of Neutropenia After Chemotherapy in Patients With Hemophagocytic Syndrome |",NCT02953730|NCT04500886|NCT06563869,0
egfr-tyrosine kinase inhibitor,,,TYROSINE,Small molecule,APPROVAL,EGFR-tyrosine kinase inhibitor | egfr-tyrosine kinase inhibitor,non-small cell lung cancer,"{""PHASE3"": 1, ""NA"": 1, ""PHASE2"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 1, ""COMPLETED"": 1}",3,NCT03008109,NCT04764214,"Short-term Injection of Recombinant Human Endostatin Plus EGFR-TKI as a Treatment of EGFR Mutation-positive Advanced Non-small Cell Lung Cancer || Survival Outcome of EGFR-TKI in Uncommon EGFR Mutant Advanced Non-small Cell Lung Cancer in China || An Open-label, Single-Arm, Phase 2 Trial of Stereotactic Radiotherapy for Patients With Residual Oligo",NCT03008109|NCT04324164|NCT04764214,1
adenovirus type 5 vector recombinant covid-19 vaccine,,,,,,adenovirus type 5 vector recombinant covid-19 vaccine | adenovirus type 5 vector recombinant COVID-19 vaccine,coronavirus disease 2019 | COVID-19,"{""PHASE3"": 2, ""NA"": 1}","{""WITHDRAWN"": 1, ""TERMINATED"": 1, ""UNKNOWN"": 1}",3,NCT05124561,NCT05886790,"A Multicenter, Randomized, Double-blind, Parallel-controlled Phase III Clinical Trial on the Efficacy, Safety, and Immunogenicity of Recombinant COVID-19 Vaccine (Adenovirus Type 5 Vector) for Inhalation (Ad5-nCoV-IH) in Adults Aged 18 Years and Above Who Have Received One Dose of Intramuscular Ad5-nCoV || A Multicenter, Randomized, and Open-label ",NCT05124561|NCT05169008|NCT05886790,0
pegylated recombinant human granulocyte-colony stimulating factor,,,,,,pegylated recombinant human granulocyte-colony stimulating factor,neutropenia | febrile neutropenia | multiple myeloma | lymphoma,"{""PHASE3"": 1, ""PHASE2"": 1, ""NA"": 1}","{""UNKNOWN"": 3}",3,NCT02761460,NCT06060080,"The Study of Evaluating the Efficacy and Safety of PEG-rhG-CSF in Preventing Chemotherapy-induced Neutropenia || Safety and Efficacy of Pegylated Recombinant Human Granulocyte-colony Stimulating Factor(PEG-rhG-CSF) in Preventing Neutropenia in Children With Tumor After Chemotherapy：A Multi-center, Single Arm Trial. || Medical Professor,CHONGQING UN",NCT02761460|NCT04547829|NCT06060080,0
rongliflozin,,,RONGLIFLOZIN,Small molecule,PHASE_1,rongliflozin,type 2 diabetes,"{""PHASE1"": 3}","{""COMPLETED"": 3}",3,NCT05109078,NCT05497674,"Single Dose Absorption, Distribution, Metabolism, and Excretion Study of [14C]- Rongliflozin in Healthy Male Participants || A Phase I Study of the Pharmacokinetics/Pharmacodynamics and Safety of Rongliflozin in Chinese Subjects With Type 2 Diabetes With Normal Renal Function and Mild to Moderate Renal Impairment || A Study In Healthy Subjects To A",NCT05109078|NCT05374343|NCT05497674,1
recombinant human papillomavirus vaccine,,,,,,recombinant human papillomavirus vaccine,human papillomavirus infection | vaginal cancer | anal cancer | vulvar cancer | genital warts | cervical cancer,"{""PHASE1"": 1, ""PHASE3"": 2}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 2}",3,NCT04083196,NCT06632912,"A Randomized, Blinded, Placebo-controlled Phase I Clinical Trial Evaluating the Safety and Preliminary Immunogenicity of a 11-valent Recombinant Human Papillomavirus Vaccine (Hansenulapolymorpha) in Chinese Women Aged 9-45 Years || A Multicenter, Randomized, Double-blind, Placebo-controlled Phase III Clinical Trial Evaluating the Efficacy, Safety, ",NCT04083196|NCT06041061|NCT06632912,1
transcon cnp,,,NAVEPEGRITIDE,Protein,PHASE_2_3,transcon cnp | TransCon CNP | transCon CNP,achondroplasia,"{""PHASE2"": 2, ""PHASE2/PHASE3"": 1}","{""COMPLETED"": 1, ""UNKNOWN"": 1, ""ENROLLING_BY_INVITATION"": 1}",3,NCT04085523,NCT05929807,"ACcomplisH: A Phase 2, Multicenter, Double-blind, Randomized, Placebo-controlled, Dose Escalation Trial Evaluating Safety, Efficacy, and Pharmacokinetics of Subcutaneous Doses of TransCon CNP Administered Once Weekly for 52 Weeks in Prepubertal Children With Achondroplasia Followed by an Open-Label Extension Period || ACcomplisH China: A Phase 2, M",NCT04085523|NCT05246033|NCT05929807,1
