asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
atibuclimab,,,IC14,Unknown,PHASE_2,atibuclimab,amyotrophic lateral sclerosis | motor neurone disease | arrhythmogenic cardiomyopathy | acute respiratory distress syndrome | heart failure | ST-elevation myocardial infarction,"{""PHASE1"": 2, ""NA"": 1, ""PHASE1/PHASE2"": 3, ""PHASE2"": 1}","{""COMPLETED"": 2, ""NO_LONGER_AVAILABLE"": 1, ""RECRUITING"": 1, ""ACTIVE_NOT_RECRUITING"": 2, ""NOT_YET_RECRUITING"": 1}",7,NCT03487263,NCT07481474,"A Phase 1b, Open-Label, Dose-Escalation, Safety and Pharmacokinetic Study of IC14 in Motor Neurone Disease || IC14 for ALS Patients Expanded Access || Phase 1b Study of IC14 in Arrhythmogenic Cardiomyopathy",NCT03487263|NCT04309604|NCT06275893|NCT06513949|NCT06556810|NCT06678074,0
deuremidevir hydrobromide,,,DEUREMIDEVIR HYDROBROMIDE,Small molecule,PHASE_3,deuremidevir hydrobromide,renal impairment | respiratory syncytial virus infection,"{""PHASE1"": 5, ""PHASE2"": 1}","{""COMPLETED"": 6}",6,NCT05895812,NCT06328400,"A Non-Random, Open-label, Parallel-group Study to Assess the Pharmacokinetics of JT001 in Subjects With Mild and Moderate Renal Impairment Compared to Subjects With Normal Renal Function || A Phase I Clinical Study to Evaluate the Bioavailability, Food Effect and Pharmacokinetic Characteristics of Oral Deuremidevir Hydrobromide for Suspension in Ch",NCT05895812|NCT05932459|NCT06093230|NCT06093308|NCT06206720|NCT06328400,3
nadunolimab,,,NIDANILIMAB,Antibody,PHASE_2,nadunolimab,colorectal cancer | triple negative breast cancer | non-small cell lung cancer | pancreatic ductal adenocarcinoma | solid tumors | acute myelogenous leukemia,"{""PHASE1/PHASE2"": 5, ""PHASE2"": 1}","{""COMPLETED"": 2, ""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 3}",6,NCT03267316,NCT07284485,"An Open Label, Dose Escalation Followed by Dose Expansion, Safety and Tolerability Trial of CAN04, a Fully Humanized Monoclonal Antibody Against IL1RAP, in Subjects With Solid Malignant Tumors || A Phase 1 / 2 Study of CAN04, a Fully Humanized Monoclonal Antibody Against IL1RAP, in Combination With Different Chemotherapy Regimens in Subjects With A",NCT03267316|NCT05116891|NCT05181462|NCT06548230|NCT07281716|NCT07284485,0
anaprazole,,,ANAPRAZOLE,Small molecule,PHASE_3,anaprazole,duodenal ulcer | reflux esophagitis | Helicobacter pylori infection,"{""PHASE3"": 3, ""PHASE1"": 2, ""PHASE2"": 1}","{""UNKNOWN"": 1, ""COMPLETED"": 3, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",6,NCT04215653,NCT07606833,"A Phase 3,Double-blinded, Double Dummy, Positive Drug, Parallel, Randomised Controlled Multicenter Trial to Evaluate Efficacy and Safety of Anaprazole Compared With Rabeprazole in Patients With Duodenal Ulcers. || A Single-center, Randomized, Open-labeled, Crossover Phase 1 Study to Evaluate the Pharmakinetics Effect of High Fat Food to Single Dose",NCT04215653|NCT04463173|NCT04471922|NCT04503629|NCT07010107|NCT07606833,2
sacituzumab,,,SACITUZUMAB,Antibody,PHASE_3,sacituzumab,non-small cell lung cancer | esophageal squamous cell carcinoma | bladder cancer | gastroesophageal junction adenocarcinoma | gastric adenocarcinoma | esophageal adenocarcinoma,"{""PHASE1/PHASE2"": 2, ""EARLY_PHASE1"": 1, ""PHASE3"": 1, ""PHASE2"": 2}","{""RECRUITING"": 5, ""ENROLLING_BY_INVITATION"": 1}",6,NCT05319730,NCT07323056,"A Phase 1/2 Open-Label, Umbrella Platform Design Study of Investigational Agents With or Without Pembrolizumab (MK-3475) and/or Chemotherapy in Participants With Advanced Esophageal Cancer Previously Exposed to PD-1/PD-L1 Treatment (KEYMAKER-U06): Substudy 06B || Pilot Study of an Implantable Microdevice for in Situ Evaluation of Drug Response in P",NCT05319730|NCT06204614|NCT06312137|NCT06469944|NCT07258108|NCT07323056,0
sibeprenlimab,,,SIBEPRENLIMAB,Antibody,PHASE_3,sibeprenlimab,immunoglobulin A nephropathy | Sjögren's disease,"{""PHASE1"": 2, ""PHASE3"": 1, ""PHASE2/PHASE3"": 1, ""PHASE2"": 2}","{""COMPLETED"": 2, ""ACTIVE_NOT_RECRUITING"": 2, ""ENROLLING_BY_INVITATION"": 1, ""RECRUITING"": 1}",6,NCT03719443,NCT07105124,"A Phase 1, Randomized, Placebo-Controlled, Single Ascending Dose First-in-Human Study to Assess the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of VIS649 Administered Intravenously in Healthy Subjects || A Phase 3, Multicenter, Randomized, Double-blind, Placebo-controlled Trial to Evaluate the Efficacy and Safety of Sibeprenlimab Ad",NCT03719443|NCT05248646|NCT05248659|NCT06740526|NCT06928142|NCT07105124,1
chinese medicine,,,,,,chinese medicine | Chinese medicine | Chinese Medicine,infectious diseases | diabetic nephropathy | ischemic stroke | high-grade intraepithelial lesion | human papillomavirus infection | dry eye disease,"{""PHASE2"": 1, ""PHASE2/PHASE3"": 2, ""NA"": 3}","{""UNKNOWN"": 3, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 2}",6,NCT01973855,NCT07425262,"Syndrome of Fever Associated With Bleeding of Chinese and Western Medicine Diagnosis and Treatment of Infectious Diseases Plans and Severe Clinical Treatment Research || Semi-individualised Chinese Medicine Treatment as an Adjuvant Management for Diabetic Nephropathy - A Pilot add-on, Randomised, Controlled, Multi-centre, Open-label Pragmatic Clini",NCT01973855|NCT02488252|NCT03077984|NCT06467942|NCT06605495|NCT07425262,5
western medicine,,,,,,western medicine,infectious diseases | obstructive sleep apnea | allergic rhinitis | cardiovascular diseases | long COVID | knee osteoarthritis,"{""PHASE2"": 2, ""NA"": 3, ""PHASE4"": 1}","{""UNKNOWN"": 3, ""RECRUITING"": 2, ""NOT_YET_RECRUITING"": 1}",6,NCT01973855,NCT07580950,Syndrome of Fever Associated With Bleeding of Chinese and Western Medicine Diagnosis and Treatment of Infectious Diseases Plans and Severe Clinical Treatment Research || Establishing the Collaborative Care Model of Traditional Chinse Medicine and Western Medicine for Allergic Rhinitis With Obstructive Sleep Apnea From Prevention to Treatment. || Co,NCT01973855|NCT04621513|NCT05309343|NCT06095258|NCT07072442|NCT07580950,5
methoxyethyl etomidate hydrochloride,,,,,,methoxyethyl etomidate hydrochloride,gastroscopy/colonoscopy | colonoscopy | gastroscopy,"{""PHASE2"": 1, ""PHASE1"": 4, ""PHASE3"": 1}","{""COMPLETED"": 5, ""NOT_YET_RECRUITING"": 1}",6,NCT06682546,NCT06858852,"A Multicenter, Randomized, Single-blind, Etomidate-controlled, Phase II Clinical Trial to Evaluate the Efficacy and Safety of Methoxyethyl Etomidate Hydrochloride for Sedation/Anesthesia During Gastroscopy/Colonoscopy. || Phase 1 Pharmacokinetic Study of Methoxyethyl Etomidate Hydrochloride for Injection With a Single Dose in Elderly Subjects || Su",NCT06682546|NCT06764147|NCT06822114|NCT06822153|NCT06822166|NCT06858852,1
flonoltinib maleate,,,,,,flonoltinib maleate,myelofibrosis | polycythemia vera | essential thrombocythemia | acute myeloid leukemia | primary thrombocytosis,"{""PHASE1"": 2, ""PHASE1/PHASE2"": 1, ""PHASE2"": 3}","{""UNKNOWN"": 1, ""COMPLETED"": 2, ""RECRUITING"": 3}",6,NCT05115344,NCT07443306,"A Phase I Study Evaluating the Safety, Tolerability, and Pharmacokinetic and Pharmacodynamic Dose-escalation of Flonoltinib Maleate Tablets in Patients With Bone Marrow Proliferative Tumors || Safety of Flonoltinib Maleate Tablets for the Treatment of Patients With Myeloproliferative Neoplasms Tolerability, Pharmacokinetics, Pharmacodynamics, and E",NCT05115344|NCT05153343|NCT06387966|NCT06457425|NCT07232290|NCT07443306,1
adjuvant chemotherapy,,,,,,adjuvant chemotherapy,colorectal cancer | muscle invasive bladder cancer | gastric cancer | colon cancer | cervical cancer | non-small cell lung cancer,"{""NA"": 4, ""PHASE3"": 1, ""PHASE2"": 1}","{""COMPLETED"": 1, ""UNKNOWN"": 3, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",6,NCT03789682,NCT06596343,Predictive Value of CD155 for Survival and Effectiveness of Chemotherapy in Patients With Muscle Invasive Bladder Cancer || The Clinical Study of Adjuvant Chemotherapy on Intestinal and Urethral Flora in Patients With Gastric and Colon Cancer || Clinical Efficacy of Adjuvant Chemotherapy in Patients With Locally Advanced Cervical Cancer Who Did Not,NCT03789682|NCT04198051|NCT04733820|NCT05167604|NCT05978349|NCT06596343,1
estazolam,,,ESTAZOLAM,Small molecule,APPROVAL,estazolam,insomnia | chronic insomnia,"{""PHASE4"": 2, ""NA"": 3, ""PHASE3"": 1}","{""UNKNOWN"": 3, ""COMPLETED"": 1, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",6,NCT03997058,NCT07306494,"The First Affiliated Hospital of Guangzhou University of Chinese Medicine || Clinical Normative Evaluation of Chronic Insomnia Treated by Traditional Chinese Medicine According to Yin Yang Theory and Its Correlation With Circadian Rhythm || ""Chou's Tiaoshen"" Acupoints for Short-term Insomnia: A Multicenter, Randomized, Controlled Clinical Study.",NCT03997058|NCT05452577|NCT06212934|NCT06258226|NCT06859190|NCT07306494,2
ammoxetine hydrochloride,,,,,,ammoxetine hydrochloride,depression,"{""PHASE1"": 4, ""PHASE2"": 1, ""PHASE3"": 1}","{""COMPLETED"": 3, ""UNKNOWN"": 2, ""NOT_YET_RECRUITING"": 1}",6,NCT03456388,NCT07508501,"A Phase ⅠAscending Single-dose Study to Evaluate the Safety, Tolerability and Pharmacokinetics of Ammoxetine Hydrochloride Enteric-coated Tablets in Chinese Healthy Subjects || A Multiple-dose Study to Evaluate the Tolerability and Pharmacokinetics of Ammoxetine Hydrochloride Enteric-coated Tablets in Chinese Healthy Subjects || Efficacy and Safety",NCT03456388|NCT03850834|NCT05018013|NCT06827431|NCT07508462|NCT07508501,2
fructose,,,FRUCTOSE,Small molecule,APPROVAL,fructose,sickle cell crisis | insulin resistance | type 2 diabetes | nonalcoholic fatty liver disease | nonalcoholic steatohepatitis | type 1 diabetes,"{""NA"": 3, ""PHASE2"": 1, ""PHASE1"": 1, ""PHASE3"": 1}","{""COMPLETED"": 3, ""TERMINATED"": 1, ""ACTIVE_NOT_RECRUITING"": 1, ""UNKNOWN"": 1}",6,NCT00004797,NCT06042738,"Report in Unknown stage for Fructose and Sickle Cell Crisis || INFLUENCE OF POLYPHENOLS ON OXIDATIVE STRESS IN HEALTHY INDIVIDUALS WITH HIGH METABOLISM RISK: RELATIONSHIP WITH THE MECHANISMS OF INSULIN RESISTANCE || Impact of Fructose on Metabolism, Energy Homeostasis and Magnetic Resonance (MR) Biomarkers in Nonalcoholic Fatty Liver Disease (NAFLD",NCT00004797|NCT01478841|NCT01930123|NCT03241706|NCT04935073|NCT06042738,1
5-aminosalicylic acid,,,MESALAMINE,Small molecule,APPROVAL,5-aminosalicylic acid | 5-Aminosalicylic Acid,ulcerative colitis | human immunodeficiency virus infection | inflammatory bowel disease | Crohn's disease,"{""PHASE1"": 1, ""PHASE3"": 3, ""PHASE4"": 1, ""NA"": 1}","{""COMPLETED"": 3, ""TERMINATED"": 1, ""UNKNOWN"": 2}",6,NCT00069498,NCT05386290,"Impact of Co-Receptor and HIV Viral Burden on Gut Mucosa || Conventional Step-Up Versus Infliximab Monotherapy in Patients With Active Moderate to Severe Ulcerative Colitis. A Randomized, Open Label, Prospective, Multicenter Study || Randomized, Double-blind, Placebo-controlled Study to Evaluated the Efficacy of Combining Curcumin+5ASA Medication V",NCT00069498|NCT00984568|NCT01320436|NCT02683759|NCT04969679|NCT05386290,1
aromatherapy,,,,,,aromatherapy,postoperative vomiting | postoperative nausea | cognitive dysfunction | cognitive decline | vomiting | nausea,"{""PHASE2"": 2, ""NA"": 3, ""EARLY_PHASE1"": 1}","{""COMPLETED"": 4, ""UNKNOWN"": 1, ""WITHDRAWN"": 1}",6,NCT02663154,NCT05910892,"Aromatherapy for Postoperative Nausea and Vomiting in Children: A Single Blind Randomized Clinical Trial || ARomatherapy for Cognitive Trajectory in Chinese After Coronary Artery Bypass Grafting (ARCTIC-CABG): a Randomized, Double-blind, Placebo-controlled Trial || Effects of Aromatherapy on Chemotherapy-Induced Nausea and Vomiting: A Control Trial",NCT02663154|NCT04102696|NCT05319860|NCT05465551|NCT05728177|NCT05910892,1
l-menthol,,,LEVOMENTHOL,Small molecule,PHASE_3,L-menthol | l-menthol,gastric peristalsis | nociceptive stimuli | pruriceptive stimuli | colonic spasm | gastrointestinal diseases | interstitial lung disease,"{""PHASE3"": 3, ""NA"": 1, ""PHASE2"": 2}","{""COMPLETED"": 3, ""UNKNOWN"": 2, ""RECRUITING"": 1}",6,NCT00742599,NCT07398287,"Phase III Controlled Clinical Study of NPO-11 in Patients Undergoing Gastric Endoscopy (Randomized, Double-blind, Parallel-assignment , Placebo-controlled Study) || Temporal Profile of the Nociceptive Desensitization Induced by 8% Topical Capsaicin and the Functional Independence of Transient Receptor Potential Ankyrin 1 (TPRA1)- and Vanilloid 1 (T",NCT00742599|NCT03132142|NCT03263910|NCT04097574|NCT04593836|NCT07398287,1
ioflupane,,,IOFLUPANE,Small molecule,APPROVAL,ioflupane,Parkinson's disease | pain disorders | mild cognitive impairment | dementia with Lewy bodies | Alzheimer's disease | rapid eye movement sleep behavior disorder,"{""PHASE2"": 1, ""PHASE4"": 1, ""NA"": 1, ""PHASE1/PHASE2"": 1, ""PHASE3"": 1, ""PHASE1"": 1}","{""COMPLETED"": 4, ""ENROLLING_BY_INVITATION"": 1, ""UNKNOWN"": 1}",6,NCT00940914,NCT04564092,Evaluation of Radioligand Uptake (FP-CIT) of Dopamine Transporters in Patients Suffering From Parkinson's Disease With or Without Pain || DaTSCAN Imaging in Aging and Neurodegenerative Disease || Validation of DaTscan for Detection of Parkinsonian Disease and Related Disorders Using Neuropathologically-confirmed Parkinson Disease From Human Brain T,NCT00940914|NCT01453127|NCT02138682|NCT03675282|NCT04193527|NCT04564092,2
visugromab,,,VISUGROMAB,Antibody,PHASE_2_3,visugromab,non-squamous non-small cell lung cancer | solid tumor | muscle invasive bladder cancer | cancer-associated cachexia | hepatocellular carcinoma,"{""PHASE1/PHASE2"": 1, ""PHASE2"": 4, ""PHASE2/PHASE3"": 1}","{""ACTIVE_NOT_RECRUITING"": 2, ""RECRUITING"": 4}",6,NCT04725474,NCT07246863,"A Phase 1/2, FIH, Two-part, Open-label Clinical Trial of Intravenous (IV) Administration of CTL-002 Given as Monotherapy and/or in Combination With an Anti-PD-1 Checkpoint Inhibitor in Subjects With Advanced-stage, Relapsed/Refractory Solid Tumors (The ""GDFATHER""-Trial: GDF-15 Antibody-mediaTed Human Effector Cell Relocation). || A Multi-center Pha",NCT04725474|NCT06059547|NCT07098988|NCT07112196|NCT07219459|NCT07246863,0
inactivated sars-cov-2 vaccine,,,,,,inactivated SARS-CoV-2 vaccine,COVID-19 | severe acute respiratory syndrome coronavirus 2 infection | influenza | pneumococcal pneumonia | coronavirus disease 2019 | SARS-CoV-2 infection,"{""PHASE3"": 3, ""PHASE4"": 3}","{""COMPLETED"": 5, ""UNKNOWN"": 1}",6,NCT04510207,NCT05204589,"Multicenter, Randomized, Double Blind, Parallel Placebo Controlled, Phase III Clinical Trial to Evaluate the Protective Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) in Healthy Population Aged 18 Years Old and Above || A Randomized, Double-Blinded Clinical Trial, to Evaluate the Non-inferiority of the Commercial",NCT04510207|NCT04617483|NCT04790851|NCT04892459|NCT05104437|NCT05204589,1
y-3,,,,,,Y-3,ischemic stroke | large hemispheric infarction | malignant middle cerebral artery infarction | hepatic insufficiency,"{""NA"": 1, ""PHASE2"": 1, ""PHASE3"": 1, ""PHASE1"": 3}","{""RECRUITING"": 2, ""COMPLETED"": 3, ""NOT_YET_RECRUITING"": 1}",6,NCT06374667,NCT07068841,"The Efficacy and Safety of Y-3 Intracalvariosseous Injection Bypassing Blood-brain Barrier Versus Intravenous Injection in the Treatment of Acute Large Hemispheric Infarction（SOLUTION-2） || Y-3 Injection in the Treatment of Acute Ischemic Stroke Phase II Clinical Trial -- Multicenter, Randomized, Double-blind, Parallel, Placebo-controlled Phase II ",NCT06374667|NCT06429384|NCT06517173|NCT06770491|NCT07055412|NCT07068841,1
tongxinluo,,,,,,tongxinluo | tongxinluo capsule,coronary heart disease | ischemic stroke | cardiac death | myocardial reinfarction | stroke | myocardial infarction,"{""PHASE4"": 6}","{""COMPLETED"": 2, ""UNKNOWN"": 2, ""NOT_YET_RECRUITING"": 2}",6,NCT01721590,NCT06112028,"Study of Tongxinluo to Improve High on Clopidogrel Platelet Reactivity in Patients With Coronary Heart Disease || A Randomized, Double-blind, Placebo Controlled Evaluation, Multicenter Clinical Study of Tongxinluo Capsule in Ischemic Stroke Patients || China Tongxinluo Study for Myocardial Protection in Patients With Acute Myocardial Infarction",NCT01721590|NCT01919671|NCT03792035|NCT04220372|NCT06061692|NCT06112028,1
chinese herbs,,,,,,chinese herbs | Chinese herbs | Chinese Herbs,endometriosis | ischemic stroke | depression | henoch-schönlein purpura nephritis,"{""PHASE1/PHASE2"": 2, ""PHASE4"": 1, ""NA"": 2, ""PHASE1"": 1}","{""COMPLETED"": 3, ""UNKNOWN"": 3}",6,NCT00034047,NCT05620056,Endometriosis : Traditional Medicine vs Hormone Therapy || Establishment and Evaluation to the Effects of a Clinical Pathway for Acute Ischemic Stroke || Comparison of Treatment Effect of Chinese Medicine and Western Medicine on Depression in China and America,NCT00034047|NCT00966316|NCT01558154|NCT02737735|NCT03591471|NCT05620056,3
opaganib,,,ABC-294640,Small molecule,PHASE_3,opaganib,pneumonia | multiple myeloma | prostate cancer | COVID-19 infection | COVID-19 | coronavirus disease 2019,"{""PHASE1/PHASE2"": 2, ""PHASE2"": 2, ""NA"": 1, ""PHASE2/PHASE3"": 1}","{""TERMINATED"": 1, ""COMPLETED"": 4, ""WITHDRAWN"": 1}",6,NCT02757326,NCT04502069,A Phase Ib/II Safety and Efficacy Study of ABC294640 in Patients With Refractory or Relapsed Multiple Myeloma Who Have Previously Been Treated With Proteasome Inhibitors and Immunomodulatory Drugs || A Phase II Study of the Addition of Opaganib to Androgen Antagonists in Patients With Prostate Cancer Progression on Enzalutamide or Abiraterone || Op,NCT02757326|NCT04207255|NCT04414618|NCT04435106|NCT04467840|NCT04502069,0
recombinant human epidermal growth factor,,,,,,recombinant human epidermal growth factor,oral mucositis | diabetic foot ulcer | radiation stomatitis,"{""PHASE2"": 1, ""PHASE3"": 4, ""PHASE1"": 1}","{""COMPLETED"": 4, ""UNKNOWN"": 2}",6,NCT00845819,NCT05219461,Randomized Phase II Study of Recombinant Human Epidermal Growth Factor (rhEGF) on Oral Mucositis Induced by Intensive Chemotherapy for Hematologic Malignancies || Report in Phase 3 stage for Recombinant Human Epidermal Growth Factor and Oral Mucositis || The Clinical Trial for Evaluation of Efficacy and Safety of rhEGF(Recombinant Human Epidermal G,NCT00845819|NCT01099891|NCT01629199|NCT02303197|NCT02554851|NCT05219461,0
